kecamatan,nama_taman,luas,type,alamat_lengkap,latitude,longitude,status,query_used,processed_at
SUKAJADI,TAMAN SURYA SUMANTRI,983.2,city_park,"Jl. Prof. drg. Soeria Soemantri, Kec. Sukajadi, Kota Bandung, Jawa Barat, Indonesia",-6.8865742,107.5813214,Success,"TAMAN SURYA SUMANTRI, SUKAJADI, Bandung, Jawa Barat",2025-06-25 02:55:51
SUKAJADI,TAMAN SETIABUDHI/SINDANG SIRNA,972,city_park,"Jl. Sindang Sirna, Gegerkalong, Kec. Sukajadi, Kota Bandung, Jawa Barat, Indonesia",-6.8779194,107.593692,Success,"TAMAN SETIABUDHI/SINDANG SIRNA, SUKAJADI, Bandung, Jawa Barat",2025-06-25 02:55:51
SUKAJADI,JALUR PASTEUR I,900,city_park,"Pasteur, Sukajadi, Bandung City, West Java, Indonesia",-6.8912891,107.5993373,Success,"JALUR PASTEUR I, SUKAJADI, Bandung, Jawa Barat",2025-06-25 02:55:52
SUKAJADI,PULAU JALAN PASIRKALIKI/PASTEUR,895.6,city_park,"Jl. Pasir Kaliki, Pasteur, Kec. Sukajadi, Kota Bandung, Jawa Barat, Indonesia",-6.8988529,107.5973482,Success,"PULAU JALAN PASIRKALIKI/PASTEUR, SUKAJADI, Bandung, Jawa Barat",2025-06-25 02:55:52
SUKAJADI,TAMAN PULAU JL. SETIABUDHI - JL. SUKAJADI,796.09,city_park,"Jl. Sukajadi, Kec. Sukajadi, Kota Bandung, Jawa Barat, Indonesia",-6.8881289,107.596817,Success,"TAMAN PULAU JL. SETIABUDHI - JL. SUKAJADI, SUKAJADI, Bandung, Jawa Barat",2025-06-25 02:55:53
SUKAJADI,TAMAN PRO. EYKMAN/MAKMUR,790,city_park,"Jl. Prof. Eyckman No.28, Pasteur, Kec. Sukajadi, Kota Bandung, Jawa Barat 40161, Indonesia",-6.896022299999999,107.6002672,Success,"TAMAN PRO. EYKMAN/MAKMUR, SUKAJADI, Bandung, Jawa Barat",2025-06-25 02:55:53
SUKAJADI,TAMAN SUKAMULYA/PASTEUR,782.52,city_park,"Taman Sukamulya Batununggal, Jl. Batununggal, Sukamulya, Kec. Bandung Kidul, Kota Bandung, Jawa Barat 40267, Indonesia",-6.960374499999999,107.6369167,Success,"TAMAN SUKAMULYA/PASTEUR, SUKAJADI, Bandung, Jawa Barat",2025-06-25 02:55:54
SUKAJADI,TAMAN SUDUT PASIRKALIKI 1,593.31,city_park,"Jl. Pasir Kaliki No.1, Sukabungah, Kec. Sukajadi, Kota Bandung, Jawa Barat 40162, Indonesia",-6.8969609,107.5968619,Success,"TAMAN SUDUT PASIRKALIKI 1, SUKAJADI, Bandung, Jawa Barat",2025-06-25 02:55:54
SUKAJADI,TAMAN SUDUT PASIRKALIKI 2,536,city_park,"Jl. Pasir Kaliki No.2, Pamoyanan, Kec. Cicendo, Kota Bandung, Jawa Barat 40173, Indonesia",-6.9048044,107.5973631,Success,"TAMAN SUDUT PASIRKALIKI 2, SUKAJADI, Bandung, Jawa Barat",2025-06-25 02:55:54
SUKAJADI,TAMAN SUKARASA,500,city_park,"Garden, Jl. Cihampelas No.137 - 139, Cipaganti, Kec. Sukajadi, Kota Bandung, Jawa Barat 40162, Indonesia",-6.8953245,107.603831,Success,"TAMAN SUKARASA, SUKAJADI, Bandung, Jawa Barat",2025-06-25 02:55:55
SUKAJADI,LAPANG VOLI PERUMAHAN SUKAMULYA INDAH,408,city_park,"Jl. Sukamulya Indah, Sukagalih, Kec. Sukajadi, Kota Bandung, Jawa Barat 40163, Indonesia",-6.8864791,107.5881525,Success,"LAPANG VOLI PERUMAHAN SUKAMULYA INDAH, SUKAJADI, Bandung, Jawa Barat",2025-06-25 02:55:55
SUKAJADI,TAMAN SUKAJADI/CEMARA,395,city_park,"4H7W+QJP Taman Sukajadi, Jalan, Pasteur, Kec. Sukajadi, Kota Bandung, Jawa Barat 40162, Indonesia",-6.8855267,107.596593,Success,"TAMAN SUKAJADI/CEMARA, SUKAJADI, Bandung, Jawa Barat",2025-06-25 02:55:56
SUKAJADI,TAMAN SUKAMULYA BUNDERAN,378.5,city_park,"Taman Sukamulya Batununggal, Jl. Batununggal, Sukamulya, Kec. Bandung Kidul, Kota Bandung, Jawa Barat 40267, Indonesia",-6.960374499999999,107.6369167,Success,"TAMAN SUKAMULYA BUNDERAN, SUKAJADI, Bandung, Jawa Barat",2025-06-25 02:55:56
SUKAJADI,TAMAN TENTERAM,365.6,city_park,"Taman Tenteram, No., Jl. Tentram No.16, Pasteur, Kec. Sukajadi, Kota Bandung, Jawa Barat 40161, Indonesia",-6.894442199999999,107.6011347,Success,"TAMAN TENTERAM, SUKAJADI, Bandung, Jawa Barat",2025-06-25 02:55:57
SUKAJADI,JALUR HIJAU JALUR BUNGUR,264,city_park,"Jl. Bungur, Kec. Sukajadi, Kota Bandung, Jawa Barat, Indonesia",-6.8807831,107.5945693,Success,"JALUR HIJAU JALUR BUNGUR, SUKAJADI, Bandung, Jawa Barat",2025-06-25 02:55:57
SUKAJADI,TAMAN SUKAJADI/KARANGTINGGAL,250,city_park,"4H7W+QJP Taman Sukajadi, Jalan, Pasteur, Kec. Sukajadi, Kota Bandung, Jawa Barat 40162, Indonesia",-6.8855267,107.596593,Success,"TAMAN SUKAJADI/KARANGTINGGAL, SUKAJADI, Bandung, Jawa Barat",2025-06-25 02:55:58
SUKAJADI,TAMAN SUKAJADI/SUKAMAJU,200,city_park,"4H7W+QJP Taman Sukajadi, Jalan, Pasteur, Kec. Sukajadi, Kota Bandung, Jawa Barat 40162, Indonesia",-6.8855267,107.596593,Success,"TAMAN SUKAJADI/SUKAMAJU, SUKAJADI, Bandung, Jawa Barat",2025-06-25 02:55:58
SUKAJADI,TAMAN SUKAGALIH,99,city_park,"Garden, Jl. Cihampelas No.137 - 139, Cipaganti, Kec. Sukajadi, Kota Bandung, Jawa Barat 40162, Indonesia",-6.8953245,107.603831,Success,"TAMAN SUKAGALIH, SUKAJADI, Bandung, Jawa Barat",2025-06-25 02:55:59
SUKAJADI,TAMAN SETRA RIA,49,city_park,"Jl. Setraria, Kec. Sukajadi, Kota Bandung, Jawa Barat, Indonesia",-6.8801624,107.5837346,Success,"TAMAN SETRA RIA, SUKAJADI, Bandung, Jawa Barat",2025-06-25 02:55:59
SUKASARI,LAPANGAN OLAHRAGA KOMPLEK KPAD,20150,city_park,"Jalan sudali 9 no.K2367, Sukapura, Kiaracondong, Bandung City, West Java 40285, Indonesia",-6.9291111,107.6502295,Success,"LAPANGAN OLAHRAGA KOMPLEK KPAD, SUKASARI, Bandung, Jawa Barat",2025-06-25 02:56:00
SUKASARI,JALUR RAYA KOMPLEK KPAD,12900,city_park,"Jl. Kartika Raya, Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Barat 40153, Indonesia",-6.867054,107.5905704,Success,"JALUR RAYA KOMPLEK KPAD, SUKASARI, Bandung, Jawa Barat",2025-06-25 02:56:00
SUKASARI,TAMAN BATU,2990.33,city_park,"4HQV+PCJ Taman Batu FPBS, Isola, Sukasari, Bandung City, West Java 40154, Indonesia",-6.8606725,107.5935004,Success,"TAMAN BATU, SUKASARI, Bandung, Jawa Barat",2025-06-25 02:56:00
SUKASARI,TAMAN ANAK KOMPLEK KPAD GEGERKALONG,2007,city_park,"KPAD, Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Barat, Indonesia",-6.8667234,107.5839238,Success,"TAMAN ANAK KOMPLEK KPAD GEGERKALONG, SUKASARI, Bandung, Jawa Barat",2025-06-25 02:56:01
SUKASARI,LAPANGAN TENIS,1653.42,city_park,"4HMP+QQ4, Jl. Pak Gatot Raya, Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Barat 40153, Indonesia",-6.865609999999999,107.5869686,Success,"LAPANGAN TENIS, SUKASARI, Bandung, Jawa Barat",2025-06-25 02:56:01
SUKASARI,TAMAN PARKIR,1162.12,city_park,"Jl. Raya Lembang No.301, Kayuambon, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia",-6.812468,107.620105,Success,"TAMAN PARKIR, SUKASARI, Bandung, Jawa Barat",2025-06-25 02:56:02
SUKASARI,TAMAN MASJID DAN MASJID,956.54,city_park,"TOWN PLACE, Jl. Sentra Utama No.30A, Baros, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40521, Indonesia",-6.8909948,107.540043,Success,"TAMAN MASJID DAN MASJID, SUKASARI, Bandung, Jawa Barat",2025-06-25 02:56:02
SUKASARI,TAMAN SUKAJADI/SETIABUDHI,769.03,city_park,"4H7W+QJP Taman Sukajadi, Jalan, Pasteur, Kec. Sukajadi, Kota Bandung, Jawa Barat 40162, Indonesia",-6.8855267,107.596593,Success,"TAMAN SUKAJADI/SETIABUDHI, SUKASARI, Bandung, Jawa Barat",2025-06-25 02:56:03
SUKASARI,LAPANG BASKET DAN GROUND TANK II,762.74,city_park,"5H2R+7GH, Jl. Padasaluyu Utara III, Isola, Kec. Sukasari, Kota Bandung, Jawa Barat 40154, Indonesia",-6.84931,107.5913661,Success,"LAPANG BASKET DAN GROUND TANK II, SUKASARI, Bandung, Jawa Barat",2025-06-25 02:56:03
SUKASARI,TAMAN KAV. 10 - JEMBATAN 1,744.8,city_park,"Jl. Cipaku Indah II No.10, Ledeng, Kec. Cidadap, Kota Bandung, Jawa Barat 40143, Indonesia",-6.8609525,107.5969065,Success,"TAMAN KAV. 10 - JEMBATAN 1, SUKASARI, Bandung, Jawa Barat",2025-06-25 02:56:04
SUKASARI,TAMAN SETIABUDHI/KARANG SARI,661.35,city_park,"Jl. Taman Setiabudi, Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Barat 40153, Indonesia",-6.8642879,107.5899287,Success,"TAMAN SETIABUDHI/KARANG SARI, SUKASARI, Bandung, Jawa Barat",2025-06-25 02:56:04
SUKASARI,TAMAN PINTU GERBANG,574.05,city_park,"Mall BEC, 2nd Floor, D 08, Bandung, Babakanciamis, Sumurbandung, Bandung City, West Java 40117, Indonesia",-6.907868,107.609086,Success,"TAMAN PINTU GERBANG, SUKASARI, Bandung, Jawa Barat",2025-06-25 02:56:05
SUKASARI,TAMAN WTP (GROUN TANKI),552,city_park,"Sukasari, Bandung City, West Java, Indonesia",-6.8630393,107.588082,Success,"TAMAN WTP (GROUN TANKI), SUKASARI, Bandung, Jawa Barat",2025-06-25 02:56:05
SUKASARI,TAMAN LANSIA KOMPLEK KPAD GEGERKALONG,510,city_park,"Taman Lansia Sukasari, Jl. Sarijadi Raya No.156, Sukarasa, Kec. Sukasari, Kota Bandung, Jawa Barat 40153, Indonesia",-6.8679638,107.5824004,Success,"TAMAN LANSIA KOMPLEK KPAD GEGERKALONG, SUKASARI, Bandung, Jawa Barat",2025-06-25 02:56:06
SUKASARI,TAMAN PLAY GROUND I,464.91,city_park,"Sukasari, Bandung City, West Java, Indonesia",-6.8630393,107.588082,Success,"TAMAN PLAY GROUND I, SUKASARI, Bandung, Jawa Barat",2025-06-25 02:56:06
SUKASARI,TAMAN PLAY GROUND II,361.75,city_park,"Sukasari, Bandung City, West Java, Indonesia",-6.8630393,107.588082,Success,"TAMAN PLAY GROUND II, SUKASARI, Bandung, Jawa Barat",2025-06-25 02:56:07
SUKASARI,TAMAN BATAS KOTA SETIABUDHI,350,city_park,"Jl. Dr. Setiabudi No.379, Isola, Kec. Sukasari, Kabupaten Bandung Barat, Jawa Barat 40154, Indonesia",-6.841926699999999,107.5971555,Success,"TAMAN BATAS KOTA SETIABUDHI, SUKASARI, Bandung, Jawa Barat",2025-06-25 02:56:07
SUKASARI,TAMAN KAV. 68 - 69,209,city_park,"Kompleks Tahura Jl. Ir. H. Juanda No.99, Ciburial, Kec. Cimenyan, Kabupaten Bandung, Jawa Barat 40198, Indonesia",-6.858931999999999,107.63074,Success,"TAMAN KAV. 68 - 69, SUKASARI, Bandung, Jawa Barat",2025-06-25 02:56:07
SUKASARI,TAMAN BLOK F,186.18,city_park,"Blk. F, Rancamulya, Kec. Pameungpeuk, Kabupaten Bandung, Jawa Barat 40375, Indonesia",-7.0062028,107.6008496,Success,"TAMAN BLOK F, SUKASARI, Bandung, Jawa Barat",2025-06-25 02:56:08
SUKASARI,TAMAN GEGERKALONG/SETIABUDHI,152.8,city_park,"Jl. Dr. Setiabudi, Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Barat, Indonesia",-6.8729985,107.595037,Success,"TAMAN GEGERKALONG/SETIABUDHI, SUKASARI, Bandung, Jawa Barat",2025-06-25 02:56:08
SUKASARI,TAMAN KAV. 88 - 106,95.75,city_park,"Kompleks Tahura Jl. Ir. H. Juanda No.99, Ciburial, Kec. Cimenyan, Kabupaten Bandung, Jawa Barat 40198, Indonesia",-6.858931999999999,107.63074,Success,"TAMAN KAV. 88 - 106, SUKASARI, Bandung, Jawa Barat",2025-06-25 02:56:09
SUKASARI,TAMAN KAV. 79,88.75,city_park,"Gerbang 99, Jl. Raden Ganda II No A4, RT.5/RW.10, Sukaraja, Kec. Cicendo, Kota Bandung, Jawa Barat 40175, Indonesia",-6.891523599999999,107.5605749,Success,"TAMAN KAV. 79, SUKASARI, Bandung, Jawa Barat",2025-06-25 02:56:09
SUKASARI,TAMAN SEBRANG F. 07,53.75,city_park,"Jl. Citarum No.31, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115, Indonesia",-6.902275899999999,107.6240522,Success,"TAMAN SEBRANG F. 07, SUKASARI, Bandung, Jawa Barat",2025-06-25 02:56:10
SUMUR BANDUNG,TAMAN VIADUCT (PELAJAR PEJUANG DAN LASKAR WANITA),2550.45,city_park,"Taman Viaduct Kota Bandung, Jl. Perintis Kemerdekaan No.6-2, Babakan Ciamis, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40117, Indonesia",-6.9142774,107.6075304,Success,"TAMAN VIADUCT (PELAJAR PEJUANG DAN LASKAR WANITA), SUMUR BANDUNG, Bandung, Jawa Barat",2025-06-25 02:56:10
SUMUR BANDUNG,TAMAN MERDEKA (TAMAN DEWI SARTIKA),14729,city_park,"Taman Dewi Sartika, Jl. Wastukencana No.2, Babakan Ciamis, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40117, Indonesia",-6.9133997,107.6095152,Success,"TAMAN MERDEKA (TAMAN DEWI SARTIKA), SUMUR BANDUNG, Bandung, Jawa Barat",2025-06-25 02:56:11
SUMUR BANDUNG,TAMAN HALAMAN BALAI KOTA,6344.9,city_park,"Jl. Turangga Barat Baru, Lkr. Sel., Kec. Lengkong, Kota Bandung, Jawa Barat 40263, Indonesia",-6.9297019,107.6353192,Success,"TAMAN HALAMAN BALAI KOTA, SUMUR BANDUNG, Bandung, Jawa Barat",2025-06-25 02:56:11
SUMUR BANDUNG,TAMAN TONGKENG,3610.5,city_park,"3JQF+9C6 Taman Tongkeng, Jl. Tongkeng No.46, Merdeka, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40113, Indonesia",-6.9118331,107.6233874,Success,"TAMAN TONGKENG, SUMUR BANDUNG, Bandung, Jawa Barat",2025-06-25 02:56:12
SUMUR BANDUNG,JALUR SUPRATMAN,3370.6,city_park,"Jl. Supratman, Kota Bandung, Jawa Barat, Indonesia",-6.9069853,107.6301018,Success,"JALUR SUPRATMAN, SUMUR BANDUNG, Bandung, Jawa Barat",2025-06-25 02:56:12
SUMUR BANDUNG,TAMAN JL. MEKAR AGUNG (PERUMAHAN BUMI ASRI PADASUKA III),3331.44,city_park,"Jl. Elok I No.6, Padasuka, Kec. Cimenyan, Kabupaten Bandung, Jawa Barat 40911, Indonesia",-6.894403899999999,107.6537076,Success,"TAMAN JL. MEKAR AGUNG (PERUMAHAN BUMI ASRI PADASUKA III), SUMUR BANDUNG, Bandung, Jawa Barat",2025-06-25 02:56:13
SUMUR BANDUNG,TAMAN SURAPATI/CICAHEUM I,2625,city_park,"Jl. Surapati, Kota Bandung, Jawa Barat, Indonesia",-6.8992213,107.6234228,Success,"TAMAN SURAPATI/CICAHEUM I, SUMUR BANDUNG, Bandung, Jawa Barat",2025-06-25 02:56:13
SUMUR BANDUNG,TAMAN SENTRUM,2100.75,city_park,"Jl. Braga No.105, Braga, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40111, Indonesia",-6.9168384,107.609048,Success,"TAMAN SENTRUM, SUMUR BANDUNG, Bandung, Jawa Barat",2025-06-25 02:56:13
SUMUR BANDUNG,JALUR ACEH II,1840,city_park,"Jl. Aceh, Kec. Sumur Bandung, Kota Bandung, Jawa Barat, Indonesia",-6.9099817,107.6149475,Success,"JALUR ACEH II, SUMUR BANDUNG, Bandung, Jawa Barat",2025-06-25 02:56:14
SUMUR BANDUNG,TAMAN EKS SPBU DEPAN TAMAN PRAMUKA,1566,city_park,"3JQG+VP7 Pramuka Park, Cihapit, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40113, Indonesia",-6.9103403,107.6267907,Success,"TAMAN EKS SPBU DEPAN TAMAN PRAMUKA, SUMUR BANDUNG, Bandung, Jawa Barat",2025-06-25 02:56:14
SUMUR BANDUNG,TAMAN SURAPATI/CICAHEUM II,1543.7,city_park,"Jl. Surapati, Kota Bandung, Jawa Barat, Indonesia",-6.8992213,107.6234228,Success,"TAMAN SURAPATI/CICAHEUM II, SUMUR BANDUNG, Bandung, Jawa Barat",2025-06-25 02:56:15
SUMUR BANDUNG,TAMAN AIR MANCUR VANDA,976,city_park,"Taman Vanda, Jl. Perintis Kemerdekaan, Babakan Ciamis, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40117, Indonesia",-6.9139873,107.6100442,Success,"TAMAN AIR MANCUR VANDA, SUMUR BANDUNG, Bandung, Jawa Barat",2025-06-25 02:56:15
SUMUR BANDUNG,TAMAN JL. ANGGREK,890,city_park,"Jl. Anggrek, Kec. Sumur Bandung, Kota Bandung, Jawa Barat, Indonesia",-6.9138341,107.627078,Success,"TAMAN JL. ANGGREK, SUMUR BANDUNG, Bandung, Jawa Barat",2025-06-25 02:56:15
SUMUR BANDUNG,JALUR ACEH I,867.8,city_park,"Jl. Aceh, Kec. Sumur Bandung, Kota Bandung, Jawa Barat, Indonesia",-6.9099817,107.6149475,Success,"JALUR ACEH I, SUMUR BANDUNG, Bandung, Jawa Barat",2025-06-25 02:56:16
SUMUR BANDUNG,TAMAN JL. MEKAR CEMERLANG (PERUMAHAN BUMI ASRI PADASUKA III),816,city_park,"Jl. Mekar Cemerlang, Mekarwangi, Kec. Bojongloa Kidul, Kota Bandung, Jawa Barat 40237, Indonesia",-6.956177,107.6018416,Success,"TAMAN JL. MEKAR CEMERLANG (PERUMAHAN BUMI ASRI PADASUKA III), SUMUR BANDUNG, Bandung, Jawa Barat",2025-06-25 02:56:16
SUMUR BANDUNG,TAMAN R.E MARTADINATA/ACEH,765.5,city_park,"Jl. Aceh, Kec. Sumur Bandung, Kota Bandung, Jawa Barat, Indonesia",-6.9099817,107.6149475,Success,"TAMAN R.E MARTADINATA/ACEH, SUMUR BANDUNG, Bandung, Jawa Barat",2025-06-25 02:56:17
SUMUR BANDUNG,TAMAN KOSAMBI,759,city_park,"Jl. Kosambi, Kb. Pisang, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40112, Indonesia",-6.9191045,107.6226707,Success,"TAMAN KOSAMBI, SUMUR BANDUNG, Bandung, Jawa Barat",2025-06-25 02:56:17
SUMUR BANDUNG,TAMAN RIAU/A. YANI,685.6,city_park,"Jl. Jenderal Ahmad Yani, Kb. Pisang, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40112, Indonesia",-6.9197146,107.6221661,Success,"TAMAN RIAU/A. YANI, SUMUR BANDUNG, Bandung, Jawa Barat",2025-06-25 02:56:18
SUMUR BANDUNG,TAMAN BUTON,612.7,city_park,"Jl. Buton, Kb. Pisang, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40112, Indonesia",-6.9182637,107.6150203,Success,"TAMAN BUTON, SUMUR BANDUNG, Bandung, Jawa Barat",2025-06-25 02:56:18
SUMUR BANDUNG,JALUR WASKA BARAT,458.6,city_park,"Jl. Wastukencana, Kec. Sumur Bandung, Kota Bandung, Jawa Barat, Indonesia",-6.9100713,107.6087813,Success,"JALUR WASKA BARAT, SUMUR BANDUNG, Bandung, Jawa Barat",2025-06-25 02:56:19
SUMUR BANDUNG,TAMAN CISADEA,412.25,city_park,"3JRJ+QCR, Jl. Cisadea, Sukamaju, Kec. Cibeunying Kidul, Kota Bandung, Jawa Barat 40121, Indonesia",-6.908004699999999,107.6310128,Success,"TAMAN CISADEA, SUMUR BANDUNG, Bandung, Jawa Barat",2025-06-25 02:56:19
SUMUR BANDUNG,BAK BUNGA ACEH/SUMATERA,405.6,city_park,"Jl. Sumatera, Kec. Sumur Bandung, Kota Bandung, Jawa Barat, Indonesia",-6.914416,107.6139663,Success,"BAK BUNGA ACEH/SUMATERA, SUMUR BANDUNG, Bandung, Jawa Barat",2025-06-25 02:56:19
SUMUR BANDUNG,TAMAN KATAMSO,340,city_park,"Katamso, Cihaur Geulis, Kec. Cibeunying Kaler, Kota Bandung, Jawa Barat, Indonesia",-6.90597,107.63048,Success,"TAMAN KATAMSO, SUMUR BANDUNG, Bandung, Jawa Barat",2025-06-25 02:56:20
SUMUR BANDUNG,TAMAN LOMBOK,330,city_park,"Jl. Lombok, Kec. Sumur Bandung, Kota Bandung, Jawa Barat, Indonesia",-6.9116598,107.6183453,Success,"TAMAN LOMBOK, SUMUR BANDUNG, Bandung, Jawa Barat",2025-06-25 02:56:20
SUMUR BANDUNG,TAMAN JL. MEKAR KENCANA (PERUMAHAN BUMI ASRI PADASUKA III),320,city_park,"Jl. Mekar Kencana, Kec. Bojongloa Kidul, Kota Bandung, Jawa Barat, Indonesia",-6.9529485,107.6006807,Success,"TAMAN JL. MEKAR KENCANA (PERUMAHAN BUMI ASRI PADASUKA III), SUMUR BANDUNG, Bandung, Jawa Barat",2025-06-25 02:56:21
SUMUR BANDUNG,TAMAN NIAS,310,city_park,"Vanda Park, Jl. Merdeka No.9, Babakan Ciamis, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40117, Indonesia",-6.9140478,107.6101684,Success,"TAMAN NIAS, SUMUR BANDUNG, Bandung, Jawa Barat",2025-06-25 02:56:21
SUMUR BANDUNG,TAMAN JL. MEKAR ASIH (PERUMAHAN BUMI ASRI PADASUKA III),247.8,city_park,"Jl. Elok I No.6, Padasuka, Kec. Cimenyan, Kabupaten Bandung, Jawa Barat 40911, Indonesia",-6.894403899999999,107.6537076,Success,"TAMAN JL. MEKAR ASIH (PERUMAHAN BUMI ASRI PADASUKA III), SUMUR BANDUNG, Bandung, Jawa Barat",2025-06-25 02:56:22
SUMUR BANDUNG,TAMAN SIMPANG LIMA,244.7,city_park,"Taman Simpang Lima, 83000 Batu Pahat, Johor Darul Ta'zim, Malaysia",1.86778,102.8827418,Success,"TAMAN SIMPANG LIMA, SUMUR BANDUNG, Bandung, Jawa Barat",2025-06-25 02:56:22
SUMUR BANDUNG,TAMAN JL. DIPONEGORO - JL. CITARUM,235,city_park,"Jl. Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat, Indonesia",-6.9034735,107.6233163,Success,"TAMAN JL. DIPONEGORO - JL. CITARUM, SUMUR BANDUNG, Bandung, Jawa Barat",2025-06-25 02:56:22
SUMUR BANDUNG,TAMAN JL. MEKAR WANGI RUKO (PERUMAHAN BUMI ASRI PADASUKA III),190,city_park,"Jl. Elok I No.6, Padasuka, Kec. Cimenyan, Kabupaten Bandung, Jawa Barat 40911, Indonesia",-6.894403899999999,107.6537076,Success,"TAMAN JL. MEKAR WANGI RUKO (PERUMAHAN BUMI ASRI PADASUKA III), SUMUR BANDUNG, Bandung, Jawa Barat",2025-06-25 02:56:23
SUMUR BANDUNG,TAMAN TEXAS SISTER CITY 1,181.6,city_park,"Sumurbandung, Bandung City, West Java, Indonesia",-6.916083299999999,107.6089776,Success,"TAMAN TEXAS SISTER CITY 1, SUMUR BANDUNG, Bandung, Jawa Barat",2025-06-25 02:56:23
SUMUR BANDUNG,TAMAN PATUNG BOLA,170,city_park,"Sumurbandung, Bandung City, West Java, Indonesia",-6.916083299999999,107.6089776,Success,"TAMAN PATUNG BOLA, SUMUR BANDUNG, Bandung, Jawa Barat",2025-06-25 02:56:24
SUMUR BANDUNG,TAMAN PUSKESMAS TAMBLONG,123,city_park,"Jl. Tamblong No.66, Kb. Pisang, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40112, Indonesia",-6.9182644,107.6127128,Success,"TAMAN PUSKESMAS TAMBLONG, SUMUR BANDUNG, Bandung, Jawa Barat",2025-06-25 02:56:24
SUMUR BANDUNG,TAMAN PULAU JALAN JAWA/MERDEKA,120,city_park,"Jl. Jawa, Merdeka, Kec. Sumur Bandung, Kota Bandung, Jawa Barat, Indonesia",-6.9152672,107.6155495,Success,"TAMAN PULAU JALAN JAWA/MERDEKA, SUMUR BANDUNG, Bandung, Jawa Barat",2025-06-25 02:56:25
SUMUR BANDUNG,JALUR PERINTIS KEMERDEKAAN,105.95,city_park,"Jl. Perintis Kemerdekaan, Kec. Sumur Bandung, Kota Bandung, Jawa Barat, Indonesia",-6.9138851,107.608366,Success,"JALUR PERINTIS KEMERDEKAAN, SUMUR BANDUNG, Bandung, Jawa Barat",2025-06-25 02:56:25
SUMUR BANDUNG,TAMAN JL. MEKAR INDAH (PERUMAHAN BUMI ASRI PADASUKA III),85.1,city_park,"Jl. Elok I No.6, Padasuka, Kec. Cimenyan, Kabupaten Bandung, Jawa Barat 40911, Indonesia",-6.894403899999999,107.6537076,Success,"TAMAN JL. MEKAR INDAH (PERUMAHAN BUMI ASRI PADASUKA III), SUMUR BANDUNG, Bandung, Jawa Barat",2025-06-25 02:56:26
SUMUR BANDUNG,TAMAN BRAGA - LEMBONG,55,city_park,"Jl. Braga No.12, Braga, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40111, Indonesia",-6.9199553,107.6100564,Success,"TAMAN BRAGA - LEMBONG, SUMUR BANDUNG, Bandung, Jawa Barat",2025-06-25 02:56:26
SUMUR BANDUNG,TAMAN DEPAN MASJID AL UKHUWAH,54,city_park,"Masjid Al Ukhuwah, Jl. Wastukencana No.27, Babakan Ciamis, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40117, Indonesia",-6.910729099999999,107.6085782,Success,"TAMAN DEPAN MASJID AL UKHUWAH, SUMUR BANDUNG, Bandung, Jawa Barat",2025-06-25 02:56:27
UJUNG BERUNG,TAMAN LAP. UJUG BERUNG/ALUN-ALUN,5089,city_park,"Alun-Alun Ujung Berung, Alun Alun Ujung Berung, Jl. Cigending No.3, Cigending, Kec. Ujung Berung, Kota Bandung, Jawa Barat 40611, Indonesia",-6.9136931,107.7015511,Success,"TAMAN LAP. UJUG BERUNG/ALUN-ALUN, UJUNG BERUNG, Bandung, Jawa Barat",2025-06-25 02:56:27
UJUNG BERUNG,TAMAN UJUNG BERUNG INDAH 1,982,city_park,"Jl. Ujungberung Indah Raya No.1, Cigending, Kec. Ujung Berung, Kota Bandung, Jawa Barat 40611, Indonesia",-6.9129254,107.6955419,Success,"TAMAN UJUNG BERUNG INDAH 1, UJUNG BERUNG, Bandung, Jawa Barat",2025-06-25 02:56:28
UJUNG BERUNG,TAMAN SUKUP BARU,458,city_park,"Jl. Sukup Baru, Kec. Ujung Berung, Kota Bandung, Jawa Barat, Indonesia",-6.9106178,107.6914261,Success,"TAMAN SUKUP BARU, UJUNG BERUNG, Bandung, Jawa Barat",2025-06-25 02:56:28
