id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,nama_taman,lokasi,luas,satuan,tahun
687,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,TAMAN RW 01 ANTAPANI TENGAH,JL. PURWAKARTA,150,METER PERSEGI,2018
688,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,TAMAN BATU TULIS,JL. BATU TULIS,2614,METER PERSEGI,2018
689,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,TAMAN KARANG ASEM,JL. TABANAN-KARANG ASEM,1438,METER PERSEGI,2018
690,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,TAMAN SRAGEN-KLATEN,JL. SRAGEN-KLATEN,489,METER PERSEGI,2018
691,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,TAMAN PURWOREJO,JL. PURWOREJO-KEBUMEN,1010,METER PERSEGI,2018
692,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,TAMAN PEKALONGAN,JL. PEKALONGAN,969,METER PERSEGI,2018
693,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,TAMAN JAYAPURA,JL. JAYAPURA-MANOKWARI,1104,METER PERSEGI,2018
694,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,TAMAN BATU WANGI-SINDANG KASIH,JL. SINDANGKASIH,1098,METER PERSEGI,2018
695,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,TAMAN ATAMBUA,JL. ATAMBUA,664,METER PERSEGI,2018
696,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,TAMANJALUR PRATISTA UTAMA,JL. PRATISTA UTAMA,889,METER PERSEGI,2018
697,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,TAMAN PRATISTA RAYA,JL. PRATISTA RAYA,34.89,METER PERSEGI,2018
698,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,TAMAN BLOK D-39,JL. PRATISTA,104.32,METER PERSEGI,2018
699,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,TAMAN PRATISTA BARAT I,JL. PRATISTA BARAT I,51,METER PERSEGI,2018
700,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,TAMAN PRATISTA BARAT II,JL. PRATISTA BARAT II,113,METER PERSEGI,2018
701,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,TAMAN PRANAYA 1,JL. ANTAPANI-SOEKARNO HATTA,89,METER PERSEGI,2018
702,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,TAMAN GERBANG PRANAYA,JL. PINTU GERBANG,49.23,METER PERSEGI,2018
703,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,TAMAN PRANAYA 2,JL. RAYA PRANAYA,170,METER PERSEGI,2018
704,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,TAMAN BOUGENVILLE,KOMPLEK PERUMAHAN BOUGENVILLE,4746,METER PERSEGI,2018
705,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,TAMAN GANTOLE,JL. GANTOLE,192.89,METER PERSEGI,2018
706,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,TAMAN AEROMODELING,JL. AEROMEDELLING,816,METER PERSEGI,2018
707,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,TAMAN GOLF BARAT 2 A,JL. GOLF BARAT II,839.91,METER PERSEGI,2018
708,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,TAMAN POLO AIR,JL. TERS. TENIS-POLO AIR,328.32,METER PERSEGI,2018
709,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,TAMAN GOLF BARAT 2 B,JL. GOLF BARAT II,212,METER PERSEGI,2018
710,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,TAMAN GANTOLE-DIRGANTARA,JL. GANTOLE-DIRGANTARA,75,METER PERSEGI,2018
711,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,TAMANLAPANGAN PACUAN KUDA,-,665000,METER PERSEGI,2018
712,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,TAMAN GOLF BARAT XIII,JL. GOLF BARAT XIII,940,METER PERSEGI,2018
713,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,TAMAN HOCKY,JL. HOCKY-SEPAKBOLA,442,METER PERSEGI,2018
714,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,TAMAN TERBANG LAYANG I,JL. TERBANG LAYANG I,1338,METER PERSEGI,2018
715,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,TAMAN TAEKONDO-KEMPO,JL. TAEKWONDO-KEMPO,396,METER PERSEGI,2018
716,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,TAMAN SKI AIR,JL. SKI AIR-LAYAR,7139.78,METER PERSEGI,2018
717,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,TAMAN BULU TANGKIS,JL. ATLET-BOWLING-BULUTANGKIS,69,METER PERSEGI,2018
718,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,TAMAN GOLF BARAT 2 C,JL. GOLF BARAT II,325,METER PERSEGI,2018
719,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,TAMAN TERBANG LAYANG II,JL. TERANG LAYANG,375.46,METER PERSEGI,2018
720,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,TAMAN BOWLING,JL. BOWLING-LONCAT INDAH,732.12,METER PERSEGI,2018
721,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,TAMAN SUDUT ARCAMANIK,JL. RAYA UJUNG BERUNG-ARCAMANIK,286.44,METER PERSEGI,2018
722,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,TAMAN ARCAMANIK I,-,374,METER PERSEGI,2018
723,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,TAMAN ARCAMANIK II,-,740.33,METER PERSEGI,2018
724,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,TAMAN ARCAMANIK III,-,810.05,METER PERSEGI,2018
725,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,TAMAN ARCAMANIK IV,-,660,METER PERSEGI,2018
726,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,TAMAN ARCAMANIK V,-,616,METER PERSEGI,2018
727,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,TAMAN ARCAMANIK VII,-,440.06,METER PERSEGI,2018
728,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,TAMAN ARCAMANIK XVIII,-,599.61,METER PERSEGI,2018
729,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,TAMAN BALON UDARA,JL. BALON UDARA,242,METER PERSEGI,2018
730,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,TAMAN AEROMODELING III,JL. AEROMEDELLING III,185,METER PERSEGI,2018
731,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,TAMAN AEROMODELING IV,JL. AEROMEDELLING IV,338,METER PERSEGI,2018
732,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,TAMAN DIRGANTARA,JL. DIRGANTARA,315,METER PERSEGI,2018
733,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,TAMAN TENIS,JL. TENIS,390,METER PERSEGI,2018
734,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,TAMAN ICE SKATING I,JL. ICE SKATING,312,METER PERSEGI,2018
735,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,TAMAN ICE SKATING I,JL. ICE SKATING,325,METER PERSEGI,2018
736,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,TAMAN TERJUN TENDOM,JL. TERJUN TENDOM,208,METER PERSEGI,2018
737,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,TAMAN RW. 09 KOMP. GURUMINDA,JL. CISARANTEN KULON,170,METER PERSEGI,2018
738,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,TAMAN RW JL. CICUKANG,JL. CICUKANG,200,METER PERSEGI,2018
739,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,TAMAN ARCAMANIK,-,661.5,METER PERSEGI,2018
740,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,TAMAN RW 07,KOMPLEK BINA MARGA CISARANTENBLOK 1,289.62,METER PERSEGI,2018
741,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,TAMAN RW 11,JL. PERMATA PERMAI V,158,METER PERSEGI,2018
742,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,TAMAN RW 13,KELURAHAN SUKAMISKIN,235,METER PERSEGI,2018
743,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,TAMAN RW 12,KELURAHAN CISARANTEN ENDAH,741.28,METER PERSEGI,2018
744,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,TAMAN RW 10,KELURAHAN CISARANTEN BINA HARAPAN,266.75,METER PERSEGI,2018
745,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,TAMAN GOLF BARAT VII DEPAN NO 07,-,-,METER PERSEGI,2018
746,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,TAMAN RW 09 DI KEC ARCAMANIK,-,231.28,METER PERSEGI,2018
747,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,32.73.10,ASTANA ANYAR,TAMAN ASTANA ANYAR,-,56.89,METER PERSEGI,2018
748,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,32.73.10,ASTANA ANYAR,TAMAN PAJAGALAN I,-,49.7,METER PERSEGI,2018
749,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,32.73.10,ASTANA ANYAR,TAMAN PAJAGALAN II,-,746.9,METER PERSEGI,2018
750,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,32.73.10,ASTANA ANYAR,TAMAN INHOFTANK,-,112.77,METER PERSEGI,2018
751,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,32.73.10,ASTANA ANYAR,TAMAN RW.04,KELURAHAN NYENGSERET,40,METER PERSEGI,2018
752,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,32.73.10,ASTANA ANYAR,TAMAN RW.05,KELURAHAN NYENGSERET,80,METER PERSEGI,2018
753,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,32.73.10,ASTANA ANYAR,TAMAN RW 03,KELURAHAN KARASAK,105,METER PERSEGI,2018
754,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,32.73.10,ASTANA ANYAR,TAMAN RW 06,KELURAHAN PELINDUNG HEWAN,400,METER PERSEGI,2018
755,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,TAMAN LINGKUNGAN PERUMAHAN SUMBER SARI,-,2973,METER PERSEGI,2018
756,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,TAMAN CARINGIN,-,63,METER PERSEGI,2018
757,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,TAMAN RW.04,KELURAHAN SUKAHAJI,70,METER PERSEGI,2018
758,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,TAMAN RW 07,KELURAHAN MARGAHAYU UTARA,371.36,METER PERSEGI,2018
759,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,TAMAN CIBOLERANG,-,891,METER PERSEGI,2018
760,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,TAMAN SATRIA RW 07 BLOK G,-,96,METER PERSEGI,2018
761,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,TAMAN RW RT 07 CIRANGRANG,-,123,METER PERSEGI,2018
762,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,TAMAN RW 10 BABAKAN,-,112,METER PERSEGI,2018
763,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,TAMAN RW 05 CIRANGRANG,-,115,METER PERSEGI,2018
764,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,TAMAN RW 01 MARGAHAYU UTARA,-,96,METER PERSEGI,2018
765,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,TAMAN RW 10,KELURAHAN KUJANGSARI,223.21,METER PERSEGI,2018
766,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,TAMAN RW 04,KELURAHAN JATISARI,193,METER PERSEGI,2018
767,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,TAMAN RW 04 ISTANA KAWALUYAAN,KELURAHANJATISARI,120,METER PERSEGI,2018
768,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,TAMAN SANGGAR HURIP 2,-,452,METER PERSEGI,2018
769,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,TAMAN SANGGAR HURIP 3,-,565,METER PERSEGI,2018
770,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,TAMAN SANGGAR HURIP 6,-,480,METER PERSEGI,2018
771,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,TAMAN BLOK O2 DEPAN NO. 125,-,567,METER PERSEGI,2018
772,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,TAMAN BLOK S2 DEPAN NO. 69,-,472,METER PERSEGI,2018
773,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,TAMAN BLOK I2 DEPAN NO. 84,-,325,METER PERSEGI,2018
774,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,TAMAN GADING 1,-,416,METER PERSEGI,2018
775,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,TAMAN GADING 2,-,621,METER PERSEGI,2018
776,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,TAMAN GADING 3,-,1165,METER PERSEGI,2018
777,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,TAMAN GADING 4,-,436,METER PERSEGI,2018
778,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,TAMAN GADING 5,-,235,METER PERSEGI,2018
779,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,TAMAN GADING 6,-,214,METER PERSEGI,2018
780,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,TAMAN GADING 8,-,595,METER PERSEGI,2018
781,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,TAMAN GADING 9,-,2795,METER PERSEGI,2018
782,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,TAMAN GADING 10,-,810,METER PERSEGI,2018
783,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,TAMAN GADING 11,-,376,METER PERSEGI,2018
784,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,TAMAN BATU PERMATA,-,530,METER PERSEGI,2018
785,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,TAMAN 1,-,1646,METER PERSEGI,2018
786,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,TAMAN 2,-,1794,METER PERSEGI,2018
787,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,TAMAN 3,-,3720,METER PERSEGI,2018
788,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,TAMAN 4,-,617,METER PERSEGI,2018
789,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,TAMAN 5,-,4855,METER PERSEGI,2018
790,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,PULAU JALAN SAMSAT,-,124,METER PERSEGI,2018
791,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,TAMAN LINGKUNGAN PERUMAHAN SADANG,-,545.23,METER PERSEGI,2018
792,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,TAMAN LINGKUNGAN PERUMNAS CIJERAH I,-,4794,METER PERSEGI,2018
793,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,TAMAN LINGKUNGAN PERUMNAS CIBUNTU,-,1370,METER PERSEGI,2018
794,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,TAMAN RW.04,KELURAHAN CARINGIN,210,METER PERSEGI,2018
795,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,TAMAN RW.05,KELURAHAN CARINGIN,170,METER PERSEGI,2018
796,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,TAMAN RW 08,KELURAHAN GEMPOLSARI,271.93,METER PERSEGI,2018
797,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,TAMAN RW 07,KELURAHAN WARUNG MUNCANG,420,METER PERSEGI,2018
798,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,TAMAN RW 05,KELURAHAN CARINGIN,109,METER PERSEGI,2018
799,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,TAMAN RW 05,KELURAHAN CIJERAH,289.13,METER PERSEGI,2018
800,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,TAMAN RW 10,"KELURAHAN GEMPOLSARI, BDG KULON",345.52,METER PERSEGI,2018
801,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,TAMAN JL. DIPONEGORO - JL. TRUNOJOYO,JL. DIPONEGORO - JL. TRUNOJOYO,709.18,METER PERSEGI,2018
802,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,TAMAN NYLAND,-,783.75,METER PERSEGI,2018
803,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,TAMAN WASKA/TAMANSARI,JL. WASKA,81.49,METER PERSEGI,2018
804,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,TAMAN WASKA/PURNAWARMAN (TEXAS),JL. WASTUKANCANA,144.9,METER PERSEGI,2018
805,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,TAMAN WASKA/PAJAJARAN (MACAN),JL. WASTUKANCANA,127.5,METER PERSEGI,2018
806,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,TAMAN DEPAN GALERIA BIP SUMATERA/SULAWESI,JL. SUMATERA,200.9,METER PERSEGI,2018
807,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,TAMAN WASKA PANGLIMA,JL. WASTUKANCANA,137.4,METER PERSEGI,2018
808,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,TAMAN WASTUKANCANA/TAMANSARI (LIUZOU),-,280,METER PERSEGI,2018
809,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,TAMAN SERAM,-,9511.23,METER PERSEGI,2018
810,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,GOR SAPARUA,-,44300,METER PERSEGI,2018
811,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,TAMAN LALU LINTAS,-,45600.87,METER PERSEGI,2018
812,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,STADION SILIWANGI,-,60576.87,METER PERSEGI,2018
813,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,TAMAN GEDUNG SATE,-,16605,METER PERSEGI,2018
814,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,TAMAN PKK,-,2893.7,METER PERSEGI,2018
815,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,TAMAN CIBEUNYING BANK NISP,-,688.25,METER PERSEGI,2018
816,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,JALUR HIJAU JALAN CILIWUNG,-,936,METER PERSEGI,2018
817,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,JALUR HIJAU JALAN CITARUM,-,436.66,METER PERSEGI,2018
818,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,TAMAN CITARUM,-,1102.67,METER PERSEGI,2018
819,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,TAMAN DKK SUPRATMAN,-,264.5,METER PERSEGI,2018
820,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,TAMAN TRUNOJOYO,-,850.56,METER PERSEGI,2018
821,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,TAMAN CILAKI ATAS (TAMAN LANSIA),-,16620,METER PERSEGI,2018
822,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,TAMAN CILAKI TENGAH (TAMAN KANDAGA PUSPA),-,6487,METER PERSEGI,2018
823,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,TAMAN CILAKI BAWAH I DAN II (PET PARK),-,9753,METER PERSEGI,2018
824,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,TAMAN CILAKI,-,300,METER PERSEGI,2018
825,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,TAMAN PROGO,-,172,METER PERSEGI,2018
826,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,TAMAN GEMPOL,-,1245.5,METER PERSEGI,2018
827,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,TAMAN ANGGREK/BENGAWAN (TAMAN SUPER HERO),-,1425,METER PERSEGI,2018
828,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,TAMAN PRAMUKA,-,13845.34,METER PERSEGI,2018
829,32,JAWA BARAT,3273,KOTA BANDUNG,3273200,BANDUNG WETAN,32.73.09,BANDUNG WETAN,LAPANG GASIBU,-,25962,METER PERSEGI,2018
