id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,nama_rumah_makan,alamat,tahun,kelurahan,kecamatan,latitude,longitude,type
7148,32,JAWA BARAT,3273,KOTA BANDUNG,MABOO BBQ RESTO,JL. MEKAR UTAMA NO.81,2024,Mekarwangi,Kabupaten Bandung,-6.9539157,107.6074594,restaurant
7153,32,JAWA BARAT,3273,KOTA BANDUNG,BILBEN EATS,JL. MEKAR UTAMA NO.66,2024,Mekarwangi,Kabupaten Bandung,-6.9539157,107.6074594,restaurant
7173,32,JAWA BARAT,3273,KOTA BANDUNG,MOU DIMSUM,BOJONGLOA KIDUL SITUSAEUR,2024,Situ Saeur,Kabupaten Bandung,-6.9466762,107.593853,restaurant
7178,32,JAWA BARAT,3273,KOTA BANDUNG,YASAKA FRIEDCHICKEN,JL. MARGACINTA NO.31,2024,Cijaura,Kabupaten Bandung,-6.9551701,107.6412113,restaurant
7179,32,JAWA BARAT,3273,KOTA BANDUNG,DECHICK FRIED CHICKEN JALAN LOGAM,JL. LOGAM,2024,Kujangsari,Kabupaten Bandung,-6.9650926,107.6438965,restaurant
7183,32,JAWA BARAT,3273,KOTA BANDUNG,SOSIS BAKAR MAS BOY,JL. MARGA BARU NO.11,2024,Cijaura,Kabupaten Bandung,-6.955885,107.6446457,restaurant
7203,32,JAWA BARAT,3273,KOTA BANDUNG,ON.LOC RESTO,JL. MARGACINTA NO.71,2024,Cijaura,Kabupaten Bandung,-6.9551701,107.6412113,restaurant
7209,32,JAWA BARAT,3273,KOTA BANDUNG,YAMI DIMSUM,JL. MARGACINTA NO.93,2024,Cijaura,Kabupaten Bandung,-6.9551701,107.6412113,restaurant
7211,32,JAWA BARAT,3273,KOTA BANDUNG,DIMSUM.BDG,JL. MARGACINTA NO.98,2024,Cijaura,Kabupaten Bandung,-6.9551701,107.6412113,restaurant
7222,32,JAWA BARAT,3273,KOTA BANDUNG,NASI MANDHI BOSGIL BUAH BATU,JL. RANCABOLANG,2024,Rancabolang,Kabupaten Bandung,-6.9641607,107.6903387,restaurant
7233,32,JAWA BARAT,3273,KOTA BANDUNG,TEKUN.ID CIKUTRA,CIBEUNYING KALER CIGADUNG,2024,Cigadung,Kabupaten Bandung,-6.8858122,107.6264216,restaurant
7238,32,JAWA BARAT,3273,KOTA BANDUNG,DIMSUM CILAKI 59,JL. CIBEUNYING PERMAI RAYA,2024,Cigadung,Kabupaten Bandung,-6.8890524,107.628979,restaurant
7242,32,JAWA BARAT,3273,KOTA BANDUNG,HOKBEN CIKUTRA,JL. CIKUTRA BARAT NO.36,2024,Cikutra,Kabupaten Bandung,-6.8993026,107.6372911,restaurant
7244,32,JAWA BARAT,3273,KOTA BANDUNG,KEDAI SHAWARMA,JL. CIKUTRA BARAT NO.56,2024,Cikutra,Kabupaten Bandung,-6.8993026,107.6372911,restaurant
7249,32,JAWA BARAT,3273,KOTA BANDUNG,RUMAH MAKAN DITA,JL. CIKUTRA BARAT NO.38,2024,Cikutra,Kabupaten Bandung,-6.8993026,107.6372911,restaurant
7253,32,JAWA BARAT,3273,KOTA BANDUNG,WARUNG NASI RIRIK,JL. CIGADUNG RAYA BARAT NO.20,2024,Dago,Kabupaten Bandung,-6.865147,107.6262249,restaurant
7259,32,JAWA BARAT,3273,KOTA BANDUNG,BERGERAK BURGER,JL. MUARARAJEUN NO.52,2024,Cihaurgeulis,Kabupaten Bandung,-6.9018924,107.6298061,restaurant
7260,32,JAWA BARAT,3273,KOTA BANDUNG,BOY SEAFOOD,JL. SURAPATI NO.46,2024,Pasirlayung,Kabupaten Bandung,-6.9005481,107.6526448,restaurant
7262,32,JAWA BARAT,3273,KOTA BANDUNG,CAFE WIFI.ID CORNER,JL. SUPRATMAN NO.62,2024,Sukamaju,Kabupaten Bandung,-6.9069572,107.6301587,restaurant
7263,32,JAWA BARAT,3273,KOTA BANDUNG,DABELYUW KITCHEN,JL. PAHLAWAN NO.43,2024,Neglasari,Kabupaten Bandung,-6.8943728,107.6370386,restaurant
7267,32,JAWA BARAT,3273,KOTA BANDUNG,GREAT DIMSUM BANDUNG 2,JL. PUSDAI,2024,Cihaurgeulis,Kabupaten Bandung,-6.9002903,107.626803,restaurant
7272,32,JAWA BARAT,3273,KOTA BANDUNG,LASAGNA HEAL,JL. SUPRATMAN NO.90,2024,Sukamaju,Kabupaten Bandung,-6.9069572,107.6301587,restaurant
7273,32,JAWA BARAT,3273,KOTA BANDUNG,MR KRIUK FRIED CHICKEN CIHAUR GEULIS BANDUNG,CIBEUNYING KALER CIHAURGEULIS,2024,Cihaurgeulis,Kabupaten Bandung,-6.9062319,107.6298472,restaurant
7275,32,JAWA BARAT,3273,KOTA BANDUNG,RICEBOWL 28,GG. RUKUN NO.27,2024,Gempolsari,Kabupaten Bandung,-6.9284592,107.5590024,restaurant
7283,32,JAWA BARAT,3273,KOTA BANDUNG,CAFÉ CINDE,JL. PAHLAWAN NO.58,2024,Neglasari,Kabupaten Bandung,-6.8949938,107.6368988,restaurant
7287,32,JAWA BARAT,3273,KOTA BANDUNG,DOYAN DIMSUM,JL. CIKUTRA NO.37,2024,Cikutra,Kabupaten Bandung,-6.8993026,107.6372911,restaurant
7288,32,JAWA BARAT,3273,KOTA BANDUNG,ELFÜN,JL. PAHLAWAN NO.64,2024,Neglasari,Kabupaten Bandung,-6.8949938,107.6368988,restaurant
7292,32,JAWA BARAT,3273,KOTA BANDUNG,JABARANO COFFEE - PAHLAWAN,JL. PAHLAWAN NO.70,2024,Neglasari,Kabupaten Bandung,-6.8949938,107.6368988,restaurant
7305,32,JAWA BARAT,3273,KOTA BANDUNG,SEAFOOD KILOAN BANG BOPAK CAB. PAHLAWAN,JL. PAHLAWAN NO.78,2024,Neglasari,Kabupaten Bandung,-6.8949938,107.6368988,restaurant
7310,32,JAWA BARAT,3273,KOTA BANDUNG,TOKO AYYUWA - PUSAT KURMA BANDUNG,JL. PAHLAWAN NO.46,2024,Neglasari,Kabupaten Bandung,-6.8949938,107.6368988,restaurant
7318,32,JAWA BARAT,3273,KOTA BANDUNG,BASO IKAN JP MANG JEK,JL. JALAPRANG NO.93,2024,Sukaluyu,Kabupaten Bandung,-6.8975024,107.631299,restaurant
7328,32,JAWA BARAT,3273,KOTA BANDUNG,MARKAT COFFEE AND DESSERT,JL. JALAPRANG NO.81,2024,Sukaluyu,Kabupaten Bandung,-6.8975024,107.631299,restaurant
7334,32,JAWA BARAT,3273,KOTA BANDUNG,SENYAWA COFFEE.ID,JL. RERENG ADUMANIS NO.15,2024,Sukaluyu,Kabupaten Bandung,-6.8947976,107.6311316,restaurant
7340,32,JAWA BARAT,3273,KOTA BANDUNG,FRESH AND HEALTHY CATERING,JL. ASEP BERLIAN,2024,Cikutra,Kabupaten Bandung,-6.9077065,107.6405404,restaurant
7343,32,JAWA BARAT,3273,KOTA BANDUNG,SUPPLIER DIMSUM BANDUNG - DIMSUM INMONS BDG,GG. SARTIKA NO.38,2024,Pungkur,Kabupaten Bandung,-6.9283951,107.605729,restaurant
7344,32,JAWA BARAT,3273,KOTA BANDUNG,KEDAI MAKAN ASIK,JL. CISOKAN NO.13,2024,Sukamaju,Kabupaten Bandung,-6.9050081,107.6339024,restaurant
7347,32,JAWA BARAT,3273,KOTA BANDUNG,WILLY'S CRUNCHY CHICKEN,JL. AWI BITUNG NO.37,2024,Cicadas,Kabupaten Bandung,-6.9092685,107.6389997,restaurant
7348,32,JAWA BARAT,3273,KOTA BANDUNG,CHIKEN KID,GG. GARUDA,2024,Garuda,Kabupaten Bandung,-6.9161223,107.5765008,restaurant
7350,32,JAWA BARAT,3273,KOTA BANDUNG,RICE BOWL BUNDA,GG. JAELANI NO.38,2024,Cicadas,Kabupaten Bandung,-6.908524,107.6405107,restaurant
7359,32,JAWA BARAT,3273,KOTA BANDUNG,RUMAH MAKAN BU WIN,JL. CIKUTRA NO.91,2024,Cikutra,Kabupaten Bandung,-6.8993026,107.6372911,restaurant
7360,32,JAWA BARAT,3273,KOTA BANDUNG,MAKAN MIE,JL. PAHLAWAN NO.24,2024,Neglasari,Kabupaten Bandung,-6.8943728,107.6370386,restaurant
7361,32,JAWA BARAT,3273,KOTA BANDUNG,BEELICIOUS RICEBOWL,JL. PAHLAWAN,2024,Neglasari,Kabupaten Bandung,-6.8943728,107.6370386,restaurant
7364,32,JAWA BARAT,3273,KOTA BANDUNG,MIE MERAPI PAHLAWAN,JL. PAHLAWAN NO.43,2024,Neglasari,Kabupaten Bandung,-6.8943728,107.6370386,restaurant
7366,32,JAWA BARAT,3273,KOTA BANDUNG,RISS MANIS,"CIKUTRA, CIBEUNYING KIDUL, BANDUNG CITY, WEST JAVA 40124",2024,Cikutra,Kabupaten Bandung,-6.8993026,107.6372911,restaurant
7367,32,JAWA BARAT,3273,KOTA BANDUNG,ZENSEI,JL. BEKARBON NO.15,2024,Cikutra,Kabupaten Bandung,-6.9011166,107.6421692,restaurant
7373,32,JAWA BARAT,3273,KOTA BANDUNG,WARUNG HDHT,JL. SETIA NO.18,2024,Kujangsari,Kabupaten Bandung,-6.9627742,107.6497872,restaurant
7396,32,JAWA BARAT,3273,KOTA BANDUNG,FRIEND CHICKEN PASIR LEUTIK,JL. ASRI NO.15,2024,Dago,Kabupaten Bandung,-6.8771473,107.6150461,restaurant
7397,32,JAWA BARAT,3273,KOTA BANDUNG,BURGER PHK,JL. PADASUKA NO.50,2024,Padasuka,Kabupaten Bandung,-6.9036677,107.6469704,restaurant
7403,32,JAWA BARAT,3273,KOTA BANDUNG,THE IS CATERING,JL. WIRANTA NO.35,2024,Cicadas,Kabupaten Bandung,-6.9087682,107.6371601,restaurant
7404,32,JAWA BARAT,3273,KOTA BANDUNG,CONTRAST COFFEE & ROASTERY,JL. CISADEA NO.26,2024,Sukamaju,Kabupaten Bandung,-6.9074821,107.6332192,restaurant
7418,32,JAWA BARAT,3273,KOTA BANDUNG,KHAYANGAN ASIAN FUSION FOOD,JALAN VILLA ASRI TENGAH V C 33,2024,Sukapada,Kabupaten Bandung,-6.8944498,107.6479358,restaurant
7426,32,JAWA BARAT,3273,KOTA BANDUNG,KEDAI POJOK CITARASA - KANTIN HALAL UIN BANDUNG,UNIVERSITAS ISLAM NEGERI,2024,Cipadung,Kabupaten Bandung,-6.9308464,107.7178471,restaurant
7434,32,JAWA BARAT,3273,KOTA BANDUNG,BAGEUR BURGER,JL. TERUSAN CIPADUNG,2024,Cipadung Kidul,Kabupaten Bandung,-6.9460133,107.7067806,restaurant
7443,32,JAWA BARAT,3273,KOTA BANDUNG,COΥNТER ЅEВLAĸ ТEН ΙNA,JL. CILENGKRANG 1 NO.23,2024,Girimekar,Kabupaten Bandung,-6.8939199,107.6923959,restaurant
7454,32,JAWA BARAT,3273,KOTA BANDUNG,KEDAI WANMIN,JL. SEMAR NO.30,2024,Arjuna,Kabupaten Bandung,-6.9081865,107.5969982,restaurant
7456,32,JAWA BARAT,3273,KOTA BANDUNG,KATEL ORIENTAL RESTO,JL. RAMA NO.32,2024,Arjuna,Kabupaten Bandung,-6.9082979,107.5905304,restaurant
7462,32,JAWA BARAT,3273,KOTA BANDUNG,KATSUKAGE - SEMAR,JL. SEMAR NO.23,2024,Arjuna,Kabupaten Bandung,-6.9081865,107.5969982,restaurant
7463,32,JAWA BARAT,3273,KOTA BANDUNG,BURGEL.ID,JL. PAJAJARAN,2024,Pajajaran,Kabupaten Bandung,-6.8995682,107.5904563,restaurant
7464,32,JAWA BARAT,3273,KOTA BANDUNG,NOMNOM,JL. ARJUNA NO.46,2024,Arjuna,Kabupaten Bandung,-6.9088285,107.5916097,restaurant
7473,32,JAWA BARAT,3273,KOTA BANDUNG,LOOP DAILY (PREVIOUSLY LOOP DESSERTS),JL. ARJUNA NO.46,2024,Arjuna,Kabupaten Bandung,-6.9088285,107.5916097,restaurant
7474,32,JAWA BARAT,3273,KOTA BANDUNG,KUDEKA,JL. SINTA NO.35,2024,Arjuna,Kabupaten Bandung,-6.9103978,107.5895133,restaurant
7475,32,JAWA BARAT,3273,KOTA BANDUNG,BLOOMANGE CAFE,JL. BIMA,2024,Buahbatu,Kabupaten Bandung,-6.9915654,107.6671668,restaurant
7476,32,JAWA BARAT,3273,KOTA BANDUNG,MIE AKIM,JL. RAMA NO.20,2024,Arjuna,Kabupaten Bandung,-6.9082979,107.5905304,restaurant
7495,32,JAWA BARAT,3273,KOTA BANDUNG,INI TEH?,JL. BALADEWA NO.79,2024,Pajajaran,Kabupaten Bandung,-6.9025834,107.5895311,restaurant
7513,32,JAWA BARAT,3273,KOTA BANDUNG,WARUNG NASI 61,JL. BALADEWA NO.61,2024,Pajajaran,Kabupaten Bandung,-6.9038554,107.5898372,restaurant
7526,32,JAWA BARAT,3273,KOTA BANDUNG,NOBU RAMEN & SUSHI JL. PANDU NO 53,JL. PANDU NO.53,2024,Pamoyanan,Kabupaten Bandung,-6.9036557,107.5932781,restaurant
7534,32,JAWA BARAT,3273,KOTA BANDUNG,SHA-WAREGNA,JL. SINDANG SIRNA NO.21,2024,Gegerkalong,Kabupaten Bandung,-6.8771993,107.5947603,restaurant
7535,32,JAWA BARAT,3273,KOTA BANDUNG,CHICAGO FRIED CHICKEN,JL. SADEWA NO.14,2024,Pamoyanan,Kabupaten Bandung,-6.9057184,107.5918411,restaurant
7540,32,JAWA BARAT,3273,KOTA BANDUNG,M'BEEN PANDU,JL. PANDU NO.19,2024,Pamoyanan,Kabupaten Bandung,-6.9036557,107.5932781,restaurant
7543,32,JAWA BARAT,3273,KOTA BANDUNG,SEBLAK ACI PIPPO,CICENDO PAMOYANAN,2024,Arjuna,Kabupaten Bandung,-6.9069782,107.5947927,restaurant
7544,32,JAWA BARAT,3273,KOTA BANDUNG,KEHIDUPAN TIDAK PERNAH BERAKHIR,JL. PAJAJARAN NO.63,2024,Pajajaran,Kabupaten Bandung,-6.8995682,107.5904563,restaurant
7553,32,JAWA BARAT,3273,KOTA BANDUNG,CAFE MORE WYATA GUNA,JL. PAJAJARAN NO.50,2024,Pajajaran,Kabupaten Bandung,-6.8995682,107.5904563,restaurant
7557,32,JAWA BARAT,3273,KOTA BANDUNG,THE ISKAT G2 RIDERS COMUNITY BANDUNG,JL. KEBON KAWUNG NO.26,2024,Pasirkaliki,Kabupaten Bandung,-6.9124427,107.6000916,restaurant
7565,32,JAWA BARAT,3273,KOTA BANDUNG,HOKBEN EXPRESS,JL. KEBON KAWUNG,2024,Pasirkaliki,Kabupaten Bandung,-6.9124427,107.6000916,restaurant
7572,32,JAWA BARAT,3273,KOTA BANDUNG,AHONG RESTAURANT,JL. KEBON KAWUNG NO.47,2024,Pasirkaliki,Kabupaten Bandung,-6.9124427,107.6000916,restaurant
7580,32,JAWA BARAT,3273,KOTA BANDUNG,BURGER BANGOR KEBON KAWUNG,JL. KEBON KAWUNG NO.16,2024,Pasirkaliki,Kabupaten Bandung,-6.9124427,107.6000916,restaurant
7582,32,JAWA BARAT,3273,KOTA BANDUNG,RUMAH MAKAN SANTUNG,JL. PAJAJARAN NO.45,2024,Pajajaran,Kabupaten Bandung,-6.8995682,107.5904563,restaurant
7591,32,JAWA BARAT,3273,KOTA BANDUNG,KEPITING CHEF EPI,JL. PASTEUR NO.29,2024,Pasteur,Kabupaten Bandung,-6.8873092,107.6005875,restaurant
7609,32,JAWA BARAT,3273,KOTA BANDUNG,ENGLISH PRIVITE,JL. MENTOR NO.63,2024,Campaka,Kabupaten Bandung,-6.8959403,107.567977,restaurant
7614,32,JAWA BARAT,3273,KOTA BANDUNG,WAROENG ETHNIC,JL. RANCABENTANG NO.18,2024,Ciumbuleuit,Kabupaten Bandung,-6.8680943,107.6095116,restaurant
7616,32,JAWA BARAT,3273,KOTA BANDUNG,NARA PARK BANDUNG,JL. RANCABENTANG NO.28,2024,Ciumbuleuit,Kabupaten Bandung,-6.8680943,107.6095116,restaurant
7618,32,JAWA BARAT,3273,KOTA BANDUNG,BABY DUTCH PANCAKE,JL. GUNUNG KAREUMBI NO.10,2024,Ciumbuleuit,Kabupaten Bandung,-6.8689385,107.6075414,restaurant
7622,32,JAWA BARAT,3273,KOTA BANDUNG,KALPA TREE DINE AND CHILL,JL. KIPUTIH NO.37,2024,Ciumbuleuit,Kabupaten Bandung,-6.8674444,107.6108115,restaurant
7624,32,JAWA BARAT,3273,KOTA BANDUNG,SOULA.LEUIT,JL.RANCABENTANG NO.46,2024,Ciumbuleuit,Kabupaten Bandung,-6.8680943,107.6095116,restaurant
7637,32,JAWA BARAT,3273,KOTA BANDUNG,PINETTA PIZZA,JL. RANCABENTANG NO.28,2024,Ciumbuleuit,Kabupaten Bandung,-6.8680943,107.6095116,restaurant
7639,32,JAWA BARAT,3273,KOTA BANDUNG,RESTO & CAFE CONCORDIA,JL. KIPUTIH NO.12,2024,Ciumbuleuit,Kabupaten Bandung,-6.8674444,107.6108115,restaurant
7646,32,JAWA BARAT,3273,KOTA BANDUNG,INFINITO X LOVE LIGHT,JL. RANCABENTANG NO.30,2024,Ciumbuleuit,Kabupaten Bandung,-6.8680943,107.6095116,restaurant
7647,32,JAWA BARAT,3273,KOTA BANDUNG,EKARA GUNUNG KENCANA (ALSO KNOWN AS CERITERA),CIDADAP CIUMBULEUIT,2024,Ciumbuleuit,Kabupaten Bandung,-6.8617011,107.6178847,restaurant
7657,32,JAWA BARAT,3273,KOTA BANDUNG,DAPUR OE BY CHEF RARA,JL. BUKIT JARIAN,2024,Hegarmanah,Kabupaten Bandung,-6.8756153,107.6059552,restaurant
7658,32,JAWA BARAT,3273,KOTA BANDUNG,KOPIPANG.ID,CIDADAP HEGARMANAH,2024,Hegarmanah,Kabupaten Bandung,-6.8721205,107.594688,restaurant
7674,32,JAWA BARAT,3273,KOTA BANDUNG,KINERUKU,JL. HEGARMANAH NO.52,2024,Hegarmanah,Kabupaten Bandung,-6.8780995,107.6029242,restaurant
7681,32,JAWA BARAT,3273,KOTA BANDUNG,COFFEE TOFFEE,JL. SILIWANGI NO.14,2024,Lebak Siliwangi,Kabupaten Bandung,-6.8920097,107.6103326,restaurant
7686,32,JAWA BARAT,3273,KOTA BANDUNG,ME 'N TOAST,JL. CIUMBULEUIT NO.34,2024,Ciumbuleuit,Kabupaten Bandung,-6.8664363,107.6048592,restaurant
7687,32,JAWA BARAT,3273,KOTA BANDUNG,BISOU PATISSERIE,JL. HEGARMANAH NO.19,2024,Hegarmanah,Kabupaten Bandung,-6.8780995,107.6029242,restaurant
7688,32,JAWA BARAT,3273,KOTA BANDUNG,PORCAFE,JL. CIUMBULEUIT NO.86,2024,Ciumbuleuit,Kabupaten Bandung,-6.8664363,107.6048592,restaurant
7705,32,JAWA BARAT,3273,KOTA BANDUNG,BIDIKRASA CATERING,PINUS REGENCY,2024,Cisaranten Kulon,Kabupaten Bandung,-6.937515,107.6844521,restaurant
7719,32,JAWA BARAT,3273,KOTA BANDUNG,JUSTUS STEAK HOUSE • CIWALK,CIHAMPELAS WALK,2024,Cipaganti,Kabupaten Bandung,-6.8938203,107.6055658,restaurant
7724,32,JAWA BARAT,3273,KOTA BANDUNG,POINT COFFEE,JL. CIHAMPELAS,2024,Cipaganti,Kabupaten Bandung,-6.8937017,107.6047162,restaurant
7726,32,JAWA BARAT,3273,KOTA BANDUNG,TERAS BDG FC COFFEE,JL. SILIWANGI NO.31,2024,Lebak Siliwangi,Kabupaten Bandung,-6.8920097,107.6103326,restaurant
7731,32,JAWA BARAT,3273,KOTA BANDUNG,MANGKOK MANIS,JL. CIHAMPELAS NO.95,2024,Cipaganti,Kabupaten Bandung,-6.8937017,107.6047162,restaurant
7734,32,JAWA BARAT,3273,KOTA BANDUNG,DAPUR DAHAPATI,JL. CIPAGANTI NO.146,2024,Margasari,Kabupaten Bandung,-6.9588342,107.6642975,restaurant
7774,32,JAWA BARAT,3273,KOTA BANDUNG,D'COST SEAFOOD CIWALK,CIHAMPELAS WALK,2024,Cipaganti,Kabupaten Bandung,-6.8938203,107.6055658,restaurant
7799,32,JAWA BARAT,3273,KOTA BANDUNG,WARUNG TULANG HAYAM,JL. JAJAWAY NO.11,2024,Dago,Kabupaten Bandung,-6.8643624,107.6231845,restaurant
7807,32,JAWA BARAT,3273,KOTA BANDUNG,THE FOOD OPERA,JL. IR. H. JUANDA NO.72,2024,Dago,Kabupaten Bandung,-6.8789796,107.6167447,restaurant
7814,32,JAWA BARAT,3273,KOTA BANDUNG,"BALAI BESAR STANDARDISASI DAN PELAYANAN JASA INDUSTRI BAHAN
  DAN BARANG TEKNIK",JL. SANGKURIANG NO.14,2024,Dago,Kabupaten Bandung,-6.8829236,107.6101049,restaurant
7830,32,JAWA BARAT,3273,KOTA BANDUNG,CODEA CLUB BANDUNG,JL. IR. H. JUANDA NO.72,2024,Dago,Kabupaten Bandung,-6.8789796,107.6167447,restaurant
7837,32,JAWA BARAT,3273,KOTA BANDUNG,COFFEE TOFFEE GASIBU SURAPATI,JL. SURAPATI NO.37,2024,Pasirlayung,Kabupaten Bandung,-6.9005481,107.6526448,restaurant
7841,32,JAWA BARAT,3273,KOTA BANDUNG,TIGA OUTDOOR CAFE,JL. HASANUDIN NO.10,2024,Lebak Gede,Kabupaten Bandung,-6.8948532,107.6154867,restaurant
7845,32,JAWA BARAT,3273,KOTA BANDUNG,GALERI KOPI SURAPATI,JL. SURAPATI NO.15,2024,Pasirlayung,Kabupaten Bandung,-6.9005481,107.6526448,restaurant
7847,32,JAWA BARAT,3273,KOTA BANDUNG,KOPI ANOMI & CROFFLE MADEP,JL. JAPATI,2024,Sadang Serang,Kabupaten Bandung,-6.8976182,107.6196026,restaurant
7849,32,JAWA BARAT,3273,KOTA BANDUNG,LIT COFFEE BDG,JL. TEUKU UMAR NO.35,2024,Lebak Siliwangi,Kabupaten Bandung,-6.8914985,107.6131995,restaurant
7859,32,JAWA BARAT,3273,KOTA BANDUNG,TOKO YOU,JL. HASANUDIN NO.12,2024,Lebak Gede,Kabupaten Bandung,-6.8948532,107.6154867,restaurant
7860,32,JAWA BARAT,3273,KOTA BANDUNG,PSY - PATTAYA STEAMBOAT YAKINIKU,JL. HASANUDIN NO.26,2024,Lebak Gede,Kabupaten Bandung,-6.8948532,107.6154867,restaurant
7863,32,JAWA BARAT,3273,KOTA BANDUNG,TACOZAKI HASANUDIN,JL. HASANUDIN NO.28,2024,Lebak Gede,Kabupaten Bandung,-6.8948532,107.6154867,restaurant
7876,32,JAWA BARAT,3273,KOTA BANDUNG,RIMBA (MAKANSAYUR.RIMBA),JL. TEUKU UMAR NO.35,2024,Lebak Siliwangi,Kabupaten Bandung,-6.8914985,107.6131995,restaurant
7880,32,JAWA BARAT,3273,KOTA BANDUNG,GOHANKU TEUKU UMAR DIPATI UKUR BANDUNG,JL. TEUKU UMAR NO.35,2024,Lebak Siliwangi,Kabupaten Bandung,-6.8914985,107.6131995,restaurant
7882,32,JAWA BARAT,3273,KOTA BANDUNG,ZEA FOOD HASANUDIN,JL. HASANUDIN,2024,Lebak Gede,Kabupaten Bandung,-6.894837,107.6167445,restaurant
7885,32,JAWA BARAT,3273,KOTA BANDUNG,OLDPOT,JL. HASANUDIN NO.28,2024,Lebak Gede,Kabupaten Bandung,-6.894837,107.6167445,restaurant
7887,32,JAWA BARAT,3273,KOTA BANDUNG,PANCAKE TIME,JL. HASANUDIN NO.1000,2024,Lebak Gede,Kabupaten Bandung,-6.894837,107.6167445,restaurant
7895,32,JAWA BARAT,3273,KOTA BANDUNG,RICEZU BOWL DIPATIUKUR,JL. HASANUDIN NO.28,2024,Lebak Gede,Kabupaten Bandung,-6.894837,107.6167445,restaurant
7906,32,JAWA BARAT,3273,KOTA BANDUNG,DIMSUM JOS PREMIUM,COBLONG LEBAK GEDE,2024,Lebak Gede,Kabupaten Bandung,-6.8901887,107.6189331,restaurant
7909,32,JAWA BARAT,3273,KOTA BANDUNG,BIG DIMSUM 88 DU,JL. HASANUDIN NO.1000,2024,Lebak Gede,Kabupaten Bandung,-6.894837,107.6167445,restaurant
7919,32,JAWA BARAT,3273,KOTA BANDUNG,BIER ORT,JL. TAMANSARI NO.88,2024,Tamansari,Kabupaten Bandung,-6.9038459,107.607485,restaurant
7920,32,JAWA BARAT,3273,KOTA BANDUNG,GASTROBOX.ID,JL. TAMANSARI NO.17,2024,Tamansari,Kabupaten Bandung,-6.9038459,107.607485,restaurant
7922,32,JAWA BARAT,3273,KOTA BANDUNG,TAMANSARI FOOD FEST (TAMFES) FOOD COURT,JL. TAMANSARI NO.71,2024,Tamansari,Kabupaten Bandung,-6.9038459,107.607485,restaurant
7940,32,JAWA BARAT,3273,KOTA BANDUNG,CAFE HALAMAN,JL. TAMANSARI NO.92,2024,Tamansari,Kabupaten Bandung,-6.9038459,107.607485,restaurant
7942,32,JAWA BARAT,3273,KOTA BANDUNG,MADAME SARI RESTAURANT,JL. IR. H. JUANDA NO.85,2024,Dago,Kabupaten Bandung,-6.8789796,107.6167447,restaurant
7963,32,JAWA BARAT,3273,KOTA BANDUNG,"PADI DISINI KITA KUMPUL BERSAMA DENGAN SUSAH SENANG
  SASAREUNGAN",JL. MERAK NO.11,2024,Sadang Serang,Kabupaten Bandung,-6.89803,107.6202651,restaurant
7964,32,JAWA BARAT,3273,KOTA BANDUNG,SINDANG RERET BANDUNG,JL. SURAPATI NO.53,2024,Pasirlayung,Kabupaten Bandung,-6.9005481,107.6526448,restaurant
7965,32,JAWA BARAT,3273,KOTA BANDUNG,RUMAH MAKAN SUNDA,JL. MERAK NO.11,2024,Sadang Serang,Kabupaten Bandung,-6.89803,107.6202651,restaurant
7971,32,JAWA BARAT,3273,KOTA BANDUNG,FRIED CHICKEN,JL. PASIR KALIKI BARAT NO.24,2024,Sadang Serang,Kabupaten Bandung,-6.8921567,107.6237352,restaurant
7972,32,JAWA BARAT,3273,KOTA BANDUNG,CHICKEN WINGS MEGUMI,JL. GAGAK NO.29,2024,Sukaluyu,Kabupaten Bandung,-6.898579,107.6243094,restaurant
7973,32,JAWA BARAT,3273,KOTA BANDUNG,RUMAH MAKAN KHAS SUNDA BALE GAZEEBOE BANDUNG,JL. SURAPATI NO.49,2024,Pasirlayung,Kabupaten Bandung,-6.9005481,107.6526448,restaurant
7977,32,JAWA BARAT,3273,KOTA BANDUNG,ROTI DINGIN GASIBU,JL. SURAPATI NO.49,2024,Pasirlayung,Kabupaten Bandung,-6.9005481,107.6526448,restaurant
7980,32,JAWA BARAT,3273,KOTA BANDUNG,DIMSUM CHOIE,JL. SURAPATI NO.63,2024,Pasirlayung,Kabupaten Bandung,-6.9005481,107.6526448,restaurant
7981,32,JAWA BARAT,3273,KOTA BANDUNG,REGALL PIZZA & GYROS,JL. TITIRAN NO.44,2024,Sadang Serang,Kabupaten Bandung,-6.8954193,107.6202511,restaurant
7994,32,JAWA BARAT,3273,KOTA BANDUNG,STOCK WINGS SEKELOA,JL. CIHEULANG NO.90,2024,Ciheulang,Kabupaten Bandung,-7.0222913,107.6821626,restaurant
8002,32,JAWA BARAT,3273,KOTA BANDUNG,COFFEE ON DELIVERY,JL. SEKELOA NO.23,2024,Sekeloa,Kabupaten Bandung,-6.8864841,107.620447,restaurant
8004,32,JAWA BARAT,3273,KOTA BANDUNG,DESSERT THE QUEENSLAND,JL. PALEM II NO.66,2024,Rancabolang,Kabupaten Bandung,-6.9663421,107.7007666,restaurant
8008,32,JAWA BARAT,3273,KOTA BANDUNG,WARUNG CELUP SEAFOOD BANDUNG,JL. TERUSAN CIGADUNG NO.12,2024,Cigadung,Kabupaten Bandung,-6.8843794,107.6247745,restaurant
8011,32,JAWA BARAT,3273,KOTA BANDUNG,CHIKEN MINI SHANSALIA,JL. CIMINCRANG NO.32,2024,Cimincrang,Kabupaten Bandung,-6.9544307,107.7060725,restaurant
